CustomerId,Geography,Gender,Age,Tenure,CreditScore,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,AgeGroup,BalanceSegment,CustomerValueScore,ValueQuartile,ChurnStatus,ActivityStatus,RiskSegment,BalanceAtRisk
1005011,France,Female,43,2,713,153613.28,1,1,0,200000.0,1,40-49,Very High,231148.63199999998,Very High,Churned,Inactive,High Value - High Risk,153613.28
1005012,Germany,Female,47,7,675,139443.9,2,1,1,11960.13,0,40-49,Very High,200530.561,Very High,Retained,Active,High Value - Low Risk,0.0
1005013,France,Male,42,0,822,100838.29,2,0,1,500.0,0,40-49,High,187844.8885,High,Retained,Active,High Value - Low Risk,0.0
1005014,Germany,Male,46,8,502,158846.45,2,1,1,76202.51,0,40-49,Very High,208690.6945,Very High,Retained,Active,High Value - Low Risk,0.0
1005015,France,Female,44,2,639,0.0,2,1,1,100344.35,0,40-49,Low,123968.87,Medium,Retained,Active,Low Value - Low Risk,0.0
1005016,France,Male,24,3,559,88955.21,2,1,1,79079.7,0,<30,High,169536.82650000002,High,Retained,Active,High Value - Low Risk,0.0
1005017,Germany,Female,42,6,455,149109.66,1,1,1,75938.9,0,40-49,Very High,177609.059,High,Retained,Active,High Value - Low Risk,0.0
1005018,France,Male,52,4,553,0.0,1,0,1,131703.83,0,50-59,Low,101640.766,Low,Retained,Active,Low Value - Low Risk,0.0
1005019,Germany,Female,41,7,761,0.0,1,0,1,112657.42,0,40-49,Low,118631.484,Low,Retained,Active,Low Value - Low Risk,0.0
1005020,France,Female,26,5,647,95666.42,1,1,1,500.0,0,<30,High,146983.173,Medium,Retained,Active,Low Value - Low Risk,0.0
1005021,Spain,Male,36,6,629,108724.0,1,0,1,50478.41,0,30-39,High,163666.282,High,Retained,Active,High Value - Low Risk,0.0
1005022,Spain,Male,45,6,723,0.0,1,1,0,168848.44,0,40-49,Low,126069.688,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1005023,Spain,Male,57,2,661,0.0,2,0,0,101800.04,1,50-59,Low,126460.008,Medium,Churned,Inactive,Low Value - High Risk,0.0
1005024,Germany,Male,19,7,708,74252.04,2,0,0,90396.47,0,<30,High,177143.12,High,Retained,Inactive,High Value - Low Risk,0.0
1005025,Germany,Male,43,10,681,5000.0,1,1,1,19938.65,0,40-49,Medium,95337.73,Low,Retained,Active,Low Value - Low Risk,0.0
1005026,Germany,Male,30,6,702,0.0,1,1,1,135895.33,0,30-39,Low,117379.06599999999,Low,Retained,Active,Low Value - Low Risk,0.0
1005027,France,Female,44,6,607,60499.21,2,0,1,92803.64,0,40-49,Medium,158585.2145,High,Retained,Active,High Value - Low Risk,0.0
1005028,France,Male,45,7,749,5000.0,2,0,1,92745.94,1,40-49,Medium,136699.188,Medium,Churned,Active,Low Value - High Risk,5000.0
1005029,Germany,Male,37,0,535,0.0,1,1,1,150045.88,0,30-39,Low,103509.176,Low,Retained,Active,Low Value - Low Risk,0.0
1005030,France,Male,45,1,642,0.0,1,0,0,33263.87,0,40-49,Low,90852.774,Low,Retained,Inactive,Low Value - Low Risk,0.0
1005031,France,Male,50,6,754,0.0,1,1,1,161324.43,0,50-59,Low,127664.886,Medium,Retained,Active,Low Value - Low Risk,0.0
1005032,Spain,Male,37,4,635,0.0,2,1,0,111259.34,1,30-39,Low,125751.868,Medium,Churned,Inactive,Low Value - High Risk,0.0
1005033,France,Female,26,7,609,179135.53,1,0,1,160437.03,0,<30,Very High,229425.50050000002,Very High,Retained,Active,High Value - Low Risk,0.0
1005034,Germany,Female,53,10,850,74899.68,4,1,1,77546.7,0,50-59,High,229194.13199999998,Very High,Retained,Active,High Value - Low Risk,0.0
1005035,Germany,Male,47,8,785,45439.57,4,0,0,167669.94,0,40-49,Medium,221569.7085,Very High,Retained,Inactive,High Value - Low Risk,0.0
1005036,France,Female,45,2,663,0.0,2,1,0,500.0,0,40-49,Low,106400.0,Low,Retained,Inactive,Low Value - Low Risk,0.0
1005037,Spain,Male,32,3,558,0.0,3,0,0,14711.15,0,30-39,Low,118742.23000000001,Low,Retained,Inactive,Low Value - Low Risk,0.0
1005038,France,Female,49,1,457,39155.93,1,1,1,40782.92,0,40-49,Medium,99307.9385,Low,Retained,Active,Low Value - Low Risk,0.0
1005039,Spain,Female,59,1,717,95842.31,2,1,1,50333.48,1,50-59,High,184064.1975,High,Churned,Active,High Value - High Risk,95842.31
1005040,Spain,Male,38,8,770,133001.9,2,1,0,157144.91,0,30-39,Very High,234880.217,Very High,Retained,Inactive,High Value - Low Risk,0.0
1005041,France,Female,40,7,688,119289.46,1,1,1,500.0,1,40-49,Very High,166438.149,High,Churned,Active,High Value - High Risk,119289.46
1005042,France,Male,28,2,487,0.0,2,1,1,145285.71,0,<30,Low,117757.14199999999,Low,Retained,Active,Low Value - Low Risk,0.0
1005043,France,Female,32,7,665,70046.66,2,1,0,92855.37,0,30-39,High,170601.403,High,Retained,Inactive,High Value - Low Risk,0.0
1005044,France,Male,28,5,604,0.0,2,0,1,29073.58,0,<30,Low,106214.716,Low,Retained,Active,Low Value - Low Risk,0.0
1005045,France,Male,40,9,665,57507.5,1,0,1,194749.73,0,40-49,Medium,162829.821,High,Retained,Active,High Value - Low Risk,0.0
1005046,Spain,Male,36,7,835,149946.46,1,1,1,16143.74,0,30-39,Very High,204193.947,Very High,Retained,Active,High Value - Low Risk,0.0
1005047,France,Female,43,2,725,158854.37,1,0,0,145636.18,1,40-49,Very High,224882.5765,Very High,Churned,Inactive,High Value - High Risk,158854.37
1005048,Spain,Female,30,5,705,96288.31,1,0,0,169619.35,0,30-39,High,187011.2715,High,Retained,Inactive,High Value - Low Risk,0.0
1005049,France,Male,37,2,646,0.0,2,1,0,500.0,0,30-39,Low,104700.0,Low,Retained,Inactive,Low Value - Low Risk,0.0
1005050,Spain,Male,29,9,689,0.0,1,1,1,33921.05,0,<30,Low,95684.20999999999,Low,Retained,Active,Low Value - Low Risk,0.0
1005051,France,Male,41,5,581,78352.45,3,1,1,171608.16,0,40-49,High,203350.7245,Very High,Retained,Active,High Value - Low Risk,0.0
1005052,France,Male,23,9,703,31631.98,2,0,1,103982.36,0,<30,Medium,151657.25900000002,Medium,Retained,Active,Low Value - Low Risk,0.0
1005053,Germany,Male,41,5,632,101063.46,2,0,0,132423.26,1,40-49,High,195375.901,Very High,Churned,Inactive,High Value - High Risk,101063.46
1005054,France,Male,36,5,572,160146.09,2,0,0,98387.77,0,30-39,Very High,220972.5125,Very High,Retained,Inactive,High Value - Low Risk,0.0
1005055,Spain,Male,41,2,727,170962.72,1,1,0,139019.79,0,40-49,Very High,231629.72600000002,Very High,Retained,Inactive,High Value - Low Risk,0.0
1005056,France,Male,22,10,438,160602.29,2,1,0,24833.29,0,<30,Very High,193158.1465,High,Retained,Inactive,High Value - Low Risk,0.0
1005057,Germany,Male,46,7,598,130973.76,1,0,1,137144.56,0,40-49,Very High,192361.856,High,Retained,Active,High Value - Low Risk,0.0
1005058,Germany,Male,36,3,708,0.0,1,1,1,84871.99,0,30-39,Low,107774.398,Low,Retained,Active,Low Value - Low Risk,0.0
1005059,Germany,Male,41,9,766,54628.14,2,1,0,82348.33,1,40-49,Medium,168577.957,High,Churned,Inactive,High Value - High Risk,54628.14
1005060,France,Female,20,2,695,0.0,1,1,1,16253.81,0,<30,Low,92750.762,Low,Retained,Active,Low Value - Low Risk,0.0
1005061,France,Female,27,1,586,0.0,2,0,1,5162.05,0,<30,Low,99632.41,Low,Retained,Active,Low Value - Low Risk,0.0
1005062,France,Male,35,7,645,115949.61,1,1,1,86331.28,0,30-39,High,177133.5025,High,Retained,Active,High Value - Low Risk,0.0
1005063,France,Male,53,8,678,31001.33,1,1,1,165107.06,0,50-59,Medium,140972.2765,Medium,Retained,Active,Low Value - Low Risk,0.0
1005064,France,Female,44,6,798,122749.91,1,1,1,106021.89,1,40-49,Very High,200791.81949999998,Very High,Churned,Active,High Value - High Risk,122749.91
1005065,Spain,Male,40,7,737,165009.11,1,1,1,38500.03,1,40-49,Very High,208655.9275,Very High,Churned,Active,High Value - High Risk,165009.11
1005066,Germany,Male,30,2,738,5000.0,2,0,1,84436.39,0,30-39,Medium,133937.278,Medium,Retained,Active,Low Value - Low Risk,0.0
1005067,Germany,Male,28,3,656,146368.56,1,1,0,78583.79,0,<30,Very High,196456.322,Very High,Retained,Inactive,High Value - Low Risk,0.0
1005068,France,Male,42,4,548,0.0,2,1,0,47143.36,0,40-49,Low,104228.67199999999,Low,Retained,Inactive,Low Value - Low Risk,0.0
1005069,France,Female,46,2,516,0.0,1,1,1,118567.22,0,40-49,Low,95313.444,Low,Retained,Active,Low Value - Low Risk,0.0
1005070,Germany,Male,41,2,621,100096.29,1,1,0,38913.62,1,40-49,High,154945.3125,Medium,Churned,Inactive,Low Value - High Risk,100096.29
1005071,France,Female,56,0,716,0.0,2,1,1,55260.52,0,50-59,Low,122652.10399999999,Medium,Retained,Active,Low Value - Low Risk,0.0
1005072,France,Male,32,2,602,98339.27,1,1,1,31712.7,0,30-39,High,150463.0655,Medium,Retained,Active,Low Value - Low Risk,0.0
1005073,France,Female,41,6,704,129438.2,1,1,0,51078.0,1,40-49,Very High,184750.43,High,Churned,Inactive,High Value - High Risk,129438.2
1005074,Germany,Male,22,4,575,57687.73,1,1,0,182953.83,0,<30,Medium,151587.7905,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1005075,Spain,Male,41,4,589,0.0,1,1,1,54161.41,0,40-49,Low,89732.282,Low,Retained,Active,Low Value - Low Risk,0.0
1005076,France,Male,54,10,784,102146.28,2,1,0,67212.79,0,50-59,High,198237.64,Very High,Retained,Inactive,High Value - Low Risk,0.0
1005077,France,Male,29,0,723,189719.24,2,1,1,140813.06,0,<30,Very High,263780.118,Very High,Retained,Active,High Value - Low Risk,0.0
1005078,France,Male,47,9,621,66140.82,1,0,1,154671.33,0,40-49,High,156025.799,High,Retained,Active,High Value - Low Risk,0.0
1005079,France,Male,53,0,571,70722.83,1,1,1,65845.72,1,50-59,High,136238.9835,Medium,Churned,Active,Low Value - High Risk,70722.83
1005080,Germany,Female,32,5,740,0.0,2,1,0,167161.0,1,30-39,Low,147432.2,Medium,Churned,Inactive,Low Value - High Risk,0.0
1005081,France,Female,44,1,733,92165.43,1,0,1,38488.26,0,40-49,High,160905.1815,High,Retained,Active,High Value - Low Risk,0.0
1005082,Germany,Male,55,5,711,110884.88,2,1,1,134154.52,0,50-59,High,210006.076,Very High,Retained,Active,High Value - Low Risk,0.0
1005083,France,Female,41,9,633,127629.73,3,1,1,90844.43,0,40-49,Very High,224428.2105,Very High,Retained,Active,High Value - Low Risk,0.0
1005084,France,Male,47,0,546,71901.63,2,0,1,120009.0,1,40-49,High,165337.85950000002,High,Churned,Active,High Value - High Risk,71901.63
1005085,Spain,Female,21,5,649,5000.0,1,0,0,129896.88,0,<30,Medium,114129.376,Low,Retained,Inactive,Low Value - Low Risk,0.0
1005086,France,Male,45,5,784,160908.17,1,0,0,91340.52,0,40-49,Very High,221258.4145,Very High,Retained,Inactive,High Value - Low Risk,0.0
1005087,Spain,Female,44,4,564,111039.48,1,1,0,125345.45,0,40-49,High,173644.75199999998,High,Retained,Inactive,High Value - Low Risk,0.0
1005088,France,Male,26,6,655,0.0,1,1,0,140327.86,0,<30,Low,113565.572,Low,Retained,Inactive,Low Value - Low Risk,0.0
1005089,Spain,Female,29,3,805,145461.05,2,1,1,2119.93,0,<30,Very High,215473.6685,Very High,Retained,Active,High Value - Low Risk,0.0
1005090,France,Male,45,8,621,0.0,1,1,0,44980.51,0,40-49,Low,91096.102,Low,Retained,Inactive,Low Value - Low Risk,0.0
1005091,France,Female,36,2,638,0.0,2,1,0,147899.36,0,30-39,Low,133379.872,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1005092,Spain,Male,50,3,522,0.0,2,1,1,500.0,0,50-59,Low,92300.0,Low,Retained,Active,Low Value - Low Risk,0.0
1005093,France,Female,42,5,709,41155.64,1,1,0,30310.79,0,40-49,Medium,123713.324,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1005094,France,Male,40,10,580,0.0,1,1,1,184235.12,0,40-49,Low,114847.024,Low,Retained,Active,Low Value - Low Risk,0.0
1005095,Spain,Male,37,5,502,123451.71,1,1,0,74140.97,1,30-39,Very High,165271.80550000002,High,Churned,Inactive,High Value - High Risk,123451.71
1005096,Germany,Male,42,9,559,0.0,2,1,1,107063.4,0,40-49,Low,117312.68,Low,Retained,Active,Low Value - Low Risk,0.0
1005097,Germany,Male,47,1,670,0.0,1,1,1,119152.43,0,40-49,Low,110830.486,Low,Retained,Active,Low Value - Low Risk,0.0
1005098,Germany,Male,44,0,500,0.0,1,1,1,121774.09,1,40-49,Low,94354.818,Low,Churned,Active,Low Value - High Risk,0.0
1005099,Spain,Male,35,5,518,0.0,2,1,1,66424.92,0,30-39,Low,105084.984,Low,Retained,Active,Low Value - Low Risk,0.0
1005100,Spain,Female,51,9,703,0.0,1,0,0,75523.34,0,50-59,Low,105404.668,Low,Retained,Inactive,Low Value - Low Risk,0.0
1005101,Germany,Male,46,2,643,151992.76,2,1,0,200000.0,0,40-49,Very High,243095.294,Very High,Retained,Inactive,High Value - Low Risk,0.0
1005102,France,Female,43,2,563,105570.27,1,1,1,19750.59,1,40-49,High,148870.79350000003,Medium,Churned,Active,Low Value - High Risk,105570.27
1005103,France,Male,40,1,619,103414.57,1,1,1,56075.25,0,40-49,High,160334.5205,High,Retained,Active,High Value - Low Risk,0.0
1005104,Germany,Female,44,10,815,0.0,3,0,1,29060.23,0,40-49,Low,147312.046,Medium,Retained,Active,Low Value - Low Risk,0.0
1005105,Spain,Female,21,1,772,0.0,2,1,0,84473.63,0,<30,Low,134094.726,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1005106,France,Male,41,6,640,138320.49,2,1,0,42621.52,0,40-49,Very High,202432.6225,Very High,Retained,Inactive,High Value - Low Risk,0.0
1005107,France,Male,55,4,728,154488.23,2,1,1,168781.13,0,50-59,Very High,246973.5755,Very High,Retained,Active,High Value - Low Risk,0.0
1005108,France,Female,41,4,661,0.0,2,1,0,187078.85,0,40-49,Low,143515.77000000002,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1005109,Germany,Male,40,7,481,0.0,1,1,1,93647.41,1,40-49,Low,86829.482,Low,Churned,Active,Low Value - High Risk,0.0
1005110,Spain,Male,33,4,464,40529.9,1,0,0,37117.67,0,30-39,Medium,100167.969,Low,Retained,Inactive,Low Value - Low Risk,0.0
1005111,France,Female,44,0,564,0.0,2,1,0,200000.0,0,40-49,Low,136400.0,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1005112,Germany,Female,37,6,500,90891.63,2,1,1,52007.79,0,30-39,High,159481.1175,High,Retained,Active,High Value - Low Risk,0.0
1005113,Spain,Male,52,0,676,51711.33,2,1,1,108332.98,0,50-59,Medium,162878.9605,High,Retained,Active,High Value - Low Risk,0.0
1005114,Spain,Male,30,9,598,66428.93,2,1,0,116756.2,0,30-39,High,166330.04450000002,High,Retained,Inactive,High Value - Low Risk,0.0
1005115,France,Female,34,10,690,100117.2,2,1,0,39097.1,0,30-39,High,181895.6,High,Retained,Inactive,High Value - Low Risk,0.0
1005116,Spain,Male,33,9,692,38264.74,2,1,1,71361.8,0,30-39,Medium,148344.441,Medium,Retained,Active,Low Value - Low Risk,0.0
1005117,Germany,Female,57,4,716,103380.72,3,1,1,200000.0,0,50-59,High,238797.468,Very High,Retained,Active,High Value - Low Risk,0.0
1005118,Spain,Male,37,4,562,170159.17,2,1,0,111259.99,0,30-39,Very High,229055.4585,Very High,Retained,Inactive,High Value - Low Risk,0.0
1005119,France,Female,34,6,699,0.0,1,1,1,123815.81,0,30-39,Low,114663.162,Low,Retained,Active,Low Value - Low Risk,0.0
1005120,Germany,Female,18,9,559,13086.2,1,1,1,142373.23,0,<30,Medium,112880.676,Low,Retained,Active,Low Value - Low Risk,0.0
1005121,Germany,Female,30,8,718,150124.54,1,1,1,120146.24,0,30-39,Very High,213410.19900000002,Very High,Retained,Active,High Value - Low Risk,0.0
1005122,France,Male,44,5,766,0.0,1,1,1,153554.46,0,40-49,Low,127310.89199999999,Medium,Retained,Active,Low Value - Low Risk,0.0
1005123,France,Female,44,8,719,165471.75,1,1,0,126781.87,0,40-49,Very High,224813.0115,Very High,Retained,Inactive,High Value - Low Risk,0.0
1005124,Germany,Male,32,4,633,108067.58,1,1,1,87944.94,1,30-39,High,171132.915,High,Churned,Active,High Value - High Risk,108067.58
1005125,Germany,Male,33,8,704,226236.86,1,1,1,200000.0,0,30-39,Very High,277453.95900000003,Very High,Retained,Active,High Value - Low Risk,0.0
1005126,France,Male,58,2,504,143270.56,1,0,0,61878.7,0,50-59,Very High,175901.604,High,Retained,Inactive,High Value - Low Risk,0.0
1005127,France,Male,66,4,483,250000.0,2,1,0,73766.73,0,60+,Very High,265553.346,Very High,Retained,Inactive,High Value - Low Risk,0.0
1005128,France,Female,50,9,694,0.0,1,1,1,175750.18,0,50-59,Low,124550.036,Medium,Retained,Active,Low Value - Low Risk,0.0
1005129,Spain,Female,55,2,774,0.0,2,1,0,141513.81,0,50-59,Low,145702.762,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1005130,Spain,Female,57,6,533,0.0,3,1,0,72744.94,1,50-59,Low,127848.988,Medium,Churned,Inactive,Low Value - High Risk,0.0
1005131,France,Male,61,3,651,55703.88,1,1,1,68411.41,0,60+,Medium,134989.804,Medium,Retained,Active,Low Value - Low Risk,0.0
1005132,France,Female,36,4,692,111006.55,1,1,0,96464.09,0,30-39,High,180647.0755,High,Retained,Inactive,High Value - Low Risk,0.0
1005133,France,Male,30,3,592,94988.57,2,1,1,114694.4,0,30-39,High,183881.4505,High,Retained,Active,High Value - Low Risk,0.0
1005134,France,Male,57,7,618,77045.77,2,0,1,96867.65,0,50-59,High,171253.2805,High,Retained,Active,High Value - Low Risk,0.0
1005135,Spain,Male,29,8,708,98232.31,1,1,1,67004.67,0,<30,High,168051.9355,High,Retained,Active,High Value - Low Risk,0.0
1005136,Germany,Male,29,9,660,94701.87,1,0,0,135884.49,0,<30,High,174733.1135,High,Retained,Inactive,High Value - Low Risk,0.0
1005137,France,Female,29,3,661,71713.03,2,1,0,100688.83,0,<30,High,172851.2355,High,Retained,Inactive,High Value - Low Risk,0.0
1005138,France,Female,38,2,557,139173.96,2,0,0,147780.13,0,30-39,Very High,215719.09999999998,Very High,Retained,Inactive,High Value - Low Risk,0.0
1005139,France,Male,19,10,647,0.0,3,1,1,105787.52,1,<30,Low,145857.50400000002,Medium,Churned,Active,Low Value - High Risk,0.0
1005140,Spain,Female,25,4,612,102756.41,2,1,1,10315.5,0,<30,High,170054.76650000003,High,Retained,Active,High Value - Low Risk,0.0
1005141,Germany,Male,33,7,617,0.0,1,0,0,125665.77,1,30-39,Low,106833.15400000001,Low,Churned,Inactive,Low Value - High Risk,0.0
1005142,Germany,Male,27,4,599,0.0,2,0,1,153817.61,0,<30,Low,130663.522,Medium,Retained,Active,Low Value - Low Risk,0.0
1005143,France,Female,50,9,647,115468.61,2,0,0,120571.65,0,50-59,High,203868.9265,Very High,Retained,Inactive,High Value - Low Risk,0.0
1005144,Spain,Female,39,0,568,0.0,1,1,0,6851.2,1,30-39,Low,78170.24,Low,Churned,Inactive,Low Value - High Risk,0.0
1005145,France,Female,45,0,651,0.0,1,1,1,114699.1,0,40-49,Low,108039.82,Low,Retained,Active,Low Value - Low Risk,0.0
1005146,Spain,Female,44,3,615,0.0,1,1,0,71266.09,1,40-49,Low,95753.218,Low,Churned,Inactive,Low Value - High Risk,0.0
1005147,Spain,Male,37,4,561,81040.39,2,1,1,101803.97,0,30-39,High,169137.0475,High,Retained,Active,High Value - Low Risk,0.0
1005148,France,Male,49,8,465,0.0,2,0,1,126941.77,0,40-49,Low,111888.354,Low,Retained,Active,Low Value - Low Risk,0.0
1005149,Spain,Female,44,5,740,128285.32,2,1,1,84509.76,0,40-49,Very High,214287.41000000003,Very High,Retained,Active,High Value - Low Risk,0.0
1005150,France,Male,36,2,721,0.0,2,0,0,134919.2,0,30-39,Low,139083.84,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1005151,Germany,Female,22,0,574,0.0,1,1,0,126257.51,1,<30,Low,102651.50200000001,Low,Churned,Inactive,Low Value - High Risk,0.0
1005152,France,Male,44,8,715,51109.03,2,1,0,119019.44,0,40-49,Medium,168524.7575,High,Retained,Inactive,High Value - Low Risk,0.0
1005153,France,Male,26,5,553,95246.78,2,1,1,78071.59,0,<30,High,172824.725,High,Retained,Active,High Value - Low Risk,0.0
1005154,France,Female,43,10,621,73050.7,1,1,0,156075.68,1,40-49,High,160798.09100000001,High,Churned,Inactive,High Value - High Risk,73050.7
1005155,France,Male,40,3,600,0.0,1,1,0,183428.05,0,40-49,Low,116685.61,Low,Retained,Inactive,Low Value - Low Risk,0.0
1005156,France,Male,25,2,624,118997.14,2,0,1,98232.38,0,<30,Very High,199394.617,Very High,Retained,Active,High Value - Low Risk,0.0
1005157,France,Female,42,2,711,43540.56,2,0,0,71511.93,1,40-49,Medium,153703.75,Medium,Churned,Inactive,Low Value - High Risk,43540.56
1005158,Germany,Female,41,4,612,135836.84,3,0,1,76099.56,0,40-49,Very High,224713.858,Very High,Retained,Active,High Value - Low Risk,0.0
1005159,France,Male,41,1,618,217465.14,1,1,1,145046.08,0,40-49,Very High,252161.55700000003,Very High,Retained,Active,High Value - Low Risk,0.0
1005160,France,Female,40,1,721,0.0,1,0,1,105310.05,1,40-49,Low,113162.01000000001,Low,Churned,Active,Low Value - High Risk,0.0
1005161,Spain,Female,32,8,656,59873.71,2,0,1,85919.66,0,30-39,Medium,161701.84350000002,High,Retained,Active,High Value - Low Risk,0.0
1005162,Spain,Female,45,7,594,0.0,1,1,0,57160.17,0,40-49,Low,90832.034,Low,Retained,Inactive,Low Value - Low Risk,0.0
1005163,France,Male,32,5,673,88143.07,2,1,1,122213.03,1,30-39,High,189035.6015,High,Churned,Active,High Value - High Risk,88143.07
1005164,France,Female,28,5,744,70301.22,2,1,1,134980.03,0,<30,High,187091.799,High,Retained,Active,High Value - Low Risk,0.0
1005165,Germany,Male,46,5,750,0.0,1,1,1,95478.95,0,40-49,Low,114095.79000000001,Low,Retained,Active,Low Value - Low Risk,0.0
1005166,Germany,Female,48,6,524,0.0,2,1,1,115462.44,1,40-49,Low,115492.488,Low,Churned,Active,Low Value - High Risk,0.0
1005167,France,Female,45,3,529,0.0,2,1,1,128294.68,0,40-49,Low,118558.936,Low,Retained,Active,Low Value - Low Risk,0.0
1005168,Germany,Male,37,8,745,0.0,2,1,0,152679.62,0,30-39,Low,145035.924,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1005169,France,Female,20,0,623,168752.07,2,0,0,49272.83,0,<30,Very High,221843.41150000002,Very High,Retained,Inactive,High Value - Low Risk,0.0
1005170,France,Male,54,8,441,158274.33,1,1,1,58628.95,1,50-59,Very High,178704.1045,High,Churned,Active,High Value - High Risk,158274.33
1005171,Germany,Female,19,8,581,0.0,1,1,0,76533.98,0,<30,Low,93406.796,Low,Retained,Inactive,Low Value - Low Risk,0.0
1005172,Germany,Male,45,5,608,0.0,2,1,1,101332.71,0,40-49,Low,121066.542,Low,Retained,Active,Low Value - Low Risk,0.0
1005173,Spain,Female,60,3,620,124064.53,1,1,1,72963.95,0,60+,Very High,177234.7345,High,Retained,Active,High Value - Low Risk,0.0
1005174,France,Male,40,9,723,0.0,2,1,1,83469.72,0,40-49,Low,128993.944,Medium,Retained,Active,Low Value - Low Risk,0.0
1005175,France,Female,42,9,562,161241.21,2,1,0,140997.2,1,40-49,Very High,229206.2265,Very High,Churned,Inactive,High Value - High Risk,161241.21
1005176,France,Male,43,10,739,0.0,2,1,1,16397.48,0,40-49,Low,117179.496,Low,Retained,Active,Low Value - Low Risk,0.0
1005177,France,Female,41,0,677,92274.42,2,0,0,54121.65,1,40-49,High,178502.703,High,Churned,Inactive,High Value - High Risk,92274.42
1005178,France,Female,63,6,528,227933.58,2,1,1,60287.83,1,60+,Very High,253014.39299999998,Very High,Churned,Active,High Value - High Risk,227933.58
1005179,Germany,Male,31,0,620,0.0,1,1,0,171418.56,0,30-39,Low,116283.712,Low,Retained,Inactive,Low Value - Low Risk,0.0
1005180,Germany,Female,29,0,697,0.0,1,1,1,104015.41,0,<30,Low,110503.082,Low,Retained,Active,Low Value - Low Risk,0.0
1005181,Germany,Male,36,0,654,0.0,1,1,0,112532.26,0,30-39,Low,107906.452,Low,Retained,Inactive,Low Value - Low Risk,0.0
1005182,France,Male,56,8,686,0.0,1,1,1,51429.22,1,50-59,Low,98885.844,Low,Churned,Active,Low Value - High Risk,0.0
1005183,France,Male,33,7,594,123549.13,2,1,1,71229.8,0,30-39,Very High,193952.8945,Very High,Retained,Active,High Value - Low Risk,0.0
1005184,Germany,Male,43,9,703,71567.7,3,1,1,500.0,0,40-49,High,176919.005,High,Retained,Active,High Value - Low Risk,0.0
1005185,France,Male,50,6,612,75478.66,2,1,1,102537.29,0,50-59,High,170768.587,High,Retained,Active,High Value - Low Risk,0.0
1005186,Spain,Male,47,6,850,0.0,1,1,1,60565.98,0,40-49,Low,117113.196,Low,Retained,Active,Low Value - Low Risk,0.0
1005187,France,Female,49,1,525,128499.44,1,1,1,6157.18,0,40-49,Very High,157256.072,High,Retained,Active,High Value - Low Risk,0.0
1005188,Germany,Male,53,7,850,0.0,1,0,1,116453.01,0,50-59,Low,128290.602,Medium,Retained,Active,Low Value - Low Risk,0.0
1005189,Spain,Female,42,10,560,0.0,1,1,0,45363.87,0,40-49,Low,85072.774,Low,Retained,Inactive,Low Value - Low Risk,0.0
1005190,Germany,Female,34,3,771,0.0,2,1,1,104520.47,0,30-39,Low,138004.09399999998,Medium,Retained,Active,Low Value - Low Risk,0.0
1005191,Germany,Female,40,7,729,0.0,3,1,1,115270.75,1,40-49,Low,155954.15,High,Churned,Active,High Value - High Risk,0.0
1005192,Germany,Female,36,5,564,0.0,1,1,0,200000.0,1,30-39,Low,116400.0,Low,Churned,Inactive,Low Value - High Risk,0.0
1005193,France,Female,64,5,707,0.0,3,0,1,76339.49,0,60+,Low,145967.898,Medium,Retained,Active,Low Value - Low Risk,0.0
1005194,Germany,Female,34,8,603,0.0,2,1,0,109804.44,1,30-39,Low,122260.888,Medium,Churned,Inactive,Low Value - High Risk,0.0
1005195,Spain,Male,44,3,676,99622.8,2,0,1,96045.65,0,40-49,High,191563.95,High,Retained,Active,High Value - Low Risk,0.0
1005196,Spain,Male,24,9,664,129813.56,1,0,0,54880.97,0,<30,Very High,181755.008,High,Retained,Inactive,High Value - Low Risk,0.0
1005197,France,Male,40,10,617,73659.38,1,0,0,110467.51,0,40-49,High,151672.099,Medium,Retained,Inactive,Low Value - Low Risk,0.0
1005198,France,Female,36,1,609,0.0,1,1,0,143083.74,0,30-39,Low,109516.74799999999,Low,Retained,Inactive,Low Value - Low Risk,0.0
1005199,Spain,Female,46,5,682,123022.56,2,1,0,130104.22,1,40-49,Very High,214185.508,Very High,Churned,Inactive,High Value - High Risk,123022.56
1005200,Germany,Male,46,0,564,0.0,1,1,1,138564.13,0,40-49,Low,104112.826,Low,Retained,Active,Low Value - Low Risk,0.0
1005201,France,Female,53,3,568,0.0,1,0,0,53112.73,0,50-59,Low,87422.546,Low,Retained,Inactive,Low Value - Low Risk,0.0
1005202,France,Female,52,4,741,0.0,2,0,0,103083.65,1,50-59,Low,134716.72999999998,Medium,Churned,Inactive,Low Value - High Risk,0.0
1005203,France,Male,38,7,691,119830.93,1,1,0,7263.54,0,30-39,Very High,168442.8125,High,Retained,Inactive,High Value - Low Risk,0.0
